%time value spike threshold
3188.900000 -4.537015 nan -18.190455
3189.000000 -11.206390 nan -18.190455
3189.100000 -8.287850 nan -18.190455
3189.200000 -11.628890 nan -18.190455
3189.300000 -14.125975 nan -18.190455
3189.400000 -6.203890 nan -18.190455
3189.500000 -0.782850 nan -18.190455
3189.600000 0.468400 nan -18.190455
3189.700000 -2.873475 nan -18.190455
3189.800000 1.290695 nan -18.190455
3189.900000 -0.383055 nan -18.190455
3190.000000 2.113820 nan -18.190455
3190.100000 -2.468055 nan -18.190455
3190.200000 -2.891390 nan -18.190455
3190.300000 -1.225765 nan -18.190455
3190.400000 0.017775 nan -18.190455
3190.500000 -3.317015 nan -18.190455
3190.600000 0.010905 nan -18.190455
3190.700000 -5.823470 nan -18.190455
3190.800000 -6.241595 nan -18.190455
3190.900000 -9.988260 nan -18.190455
3191.000000 -7.908260 nan -18.190455
3191.100000 -0.411800 nan -18.190455
3191.200000 -0.827010 nan -18.190455
3191.300000 -4.580760 nan -18.190455
3191.400000 -3.334095 nan -18.190455
3191.500000 -6.255760 nan -18.190455
3191.600000 -2.088260 nan -18.190455
3191.700000 -5.011595 nan -18.190455
3191.800000 -9.596595 nan -18.190455
3191.900000 -10.848055 nan -18.190455
3192.000000 -2.938470 nan -18.190455
3192.100000 1.229860 nan -18.190455
3192.200000 -2.520975 nan -18.190455
3192.300000 -7.101390 nan -18.190455
3192.400000 -4.606180 nan -18.190455
3192.500000 -0.448680 nan -18.190455
3192.600000 0.805280 nan -18.190455
3192.700000 -2.943890 nan -18.190455
3192.800000 -5.447220 nan -18.190455
3192.900000 -3.363260 nan -18.190455
3193.000000 -0.867635 nan -18.190455
3193.100000 -2.540135 nan -18.190455
3193.200000 0.377575 nan -18.190455
3193.300000 0.788410 nan -18.190455
3193.400000 -1.714505 nan -18.190455
3193.500000 7.029450 nan -18.190455
3193.600000 4.116950 nan -18.190455
3193.700000 2.865280 nan -18.190455
3193.800000 1.616530 nan -18.190455
3193.900000 0.777990 nan -18.190455
3194.000000 -2.549305 nan -18.190455
3194.100000 -1.298470 nan -18.190455
3194.200000 -2.969095 nan -18.190455
3194.300000 -6.304510 nan -18.190455
3194.400000 -6.308885 nan -18.190455
3194.500000 -3.811800 nan -18.190455
3194.600000 -0.484300 nan -18.190455
3194.700000 -3.818885 nan -18.190455
3194.800000 -10.074300 nan -18.190455
3194.900000 -7.580340 nan -18.190455
3195.000000 -3.413465 nan -18.190455
3195.100000 -5.912215 nan -18.190455
3195.200000 -1.752840 nan -18.190455
3195.300000 -1.334300 nan -18.190455
3195.400000 -0.910340 nan -18.190455
3195.500000 -7.156380 nan -18.190455
3195.600000 -7.571380 nan -18.190455
3195.700000 -10.065340 nan -18.190455
3195.800000 -8.392420 nan -18.190455
3195.900000 -8.809295 nan -18.190455
3196.000000 -9.224090 nan -18.190455
3196.100000 -16.720340 nan -18.190455
3196.200000 -18.796170 -18.190455 -18.190455
3196.300000 -17.962420 nan -18.190455
3196.400000 -14.620130 nan -18.190455
3196.500000 -10.037840 nan -18.190455
3196.600000 -9.616385 nan -18.190455
3196.700000 -10.863050 nan -18.190455
3196.800000 -2.527005 nan -18.190455
3196.900000 -4.193880 nan -18.190455
3197.000000 -2.525130 nan -18.190455
3197.100000 -2.106380 nan -18.190455
3197.200000 -3.357215 nan -18.190455
3197.300000 -0.856800 nan -18.190455
3197.400000 -1.699095 nan -18.190455
3197.500000 -2.957635 nan -18.190455
3197.600000 -10.458260 nan -18.190455
3197.700000 -14.616385 nan -18.190455
3197.800000 -7.116175 nan -18.190455
3197.900000 -2.113675 nan -18.190455
3198.000000 -2.952005 nan -18.190455
3198.100000 -2.110965 nan -18.190455
3198.200000 -3.361800 nan -18.190455
3198.300000 -0.450755 nan -18.190455
3198.400000 -5.862835 nan -18.190455
3198.500000 -5.865750 nan -18.190455
3198.600000 -4.206165 nan -18.190455
3198.700000 -3.366580 nan -18.190455
3198.800000 -5.033665 nan -18.190455
3198.900000 -5.867000 nan -18.190455
3199.000000 -4.619710 nan -18.190455
3199.100000 -11.709085 nan -18.190455
3199.200000 -8.369295 nan -18.190455
3199.300000 -3.365545 nan -18.190455
3199.400000 -2.954090 nan -18.190455
3199.500000 -3.784090 nan -18.190455
3199.600000 -6.704505 nan -18.190455
3199.700000 -7.535130 nan -18.190455
3199.800000 -7.115755 nan -18.190455
3199.900000 -2.956795 nan -18.190455
3200.000000 -2.957630 nan -18.190455
3200.100000 -2.118675 nan -18.190455
3200.200000 -3.368675 nan -18.190455
3200.300000 -7.115755 nan -18.190455
3200.400000 -4.198465 nan -18.190455
3200.500000 -7.107425 nan -18.190455
3200.600000 -8.780340 nan -18.190455
3200.700000 -5.029295 nan -18.190455
3200.800000 -1.698670 nan -18.190455
3200.900000 -3.359295 nan -18.190455
3201.000000 -1.281170 nan -18.190455
3201.100000 -5.032215 nan -18.190455
3201.200000 0.387785 nan -18.190455
3201.300000 -5.861385 nan -18.190455
3201.400000 0.799240 nan -18.190455
3201.500000 -2.949510 nan -18.190455
3201.600000 -1.698050 nan -18.190455
3201.700000 -1.279715 nan -18.190455
3201.800000 -2.108675 nan -18.190455
3201.900000 -1.698675 nan -18.190455
3202.000000 -5.449090 nan -18.190455
3202.100000 -5.447005 nan -18.190455
3202.200000 -0.856795 nan -18.190455
3202.300000 -7.104920 nan -18.190455
3202.400000 -10.443670 nan -18.190455
3202.500000 -12.945545 nan -18.190455
3202.600000 -2.107005 nan -18.190455
3202.700000 2.049245 nan -18.190455
3202.800000 -3.784505 nan -18.190455
3202.900000 -2.120130 nan -18.190455
3203.000000 4.958205 nan -18.190455
3203.100000 5.377790 nan -18.190455
3203.200000 2.456540 nan -18.190455
3203.300000 1.206955 nan -18.190455
3203.400000 2.033830 nan -18.190455
3203.500000 2.029455 nan -18.190455
3203.600000 -1.718045 nan -18.190455
3203.700000 0.777995 nan -18.190455
3203.800000 -0.474505 nan -18.190455
3203.900000 -4.224505 nan -18.190455
3204.000000 -5.880335 nan -18.190455
3204.100000 -3.382005 nan -18.190455
3204.200000 -5.478255 nan -18.190455
3204.300000 -0.892630 nan -18.190455
3204.400000 -1.735960 nan -18.190455
3204.500000 -4.649295 nan -18.190455
3204.600000 4.925080 nan -18.190455
3204.700000 5.748830 nan -18.190455
3204.800000 6.162370 nan -18.190455
3204.900000 2.828830 nan -18.190455
3205.000000 -4.268670 nan -18.190455
3205.100000 -0.103250 nan -18.190455
3205.200000 -0.107210 nan -18.190455
3205.300000 -0.531170 nan -18.190455
3205.400000 1.556330 nan -18.190455
3205.500000 -4.282835 nan -18.190455
3205.600000 2.389250 nan -18.190455
3205.700000 5.719045 nan -18.190455
3205.800000 3.220295 nan -18.190455
3205.900000 -4.280750 nan -18.190455
3206.000000 -1.784500 nan -18.190455
3206.100000 1.959665 nan -18.190455
3206.200000 -2.629710 nan -18.190455
3206.300000 -5.134505 nan -18.190455
3206.400000 2.362575 nan -18.190455
3206.500000 1.939035 nan -18.190455
3206.600000 3.608200 nan -18.190455
3206.700000 4.438405 nan -18.190455
3206.800000 0.273405 nan -18.190455
3206.900000 -0.979305 nan -18.190455
3207.000000 0.265900 nan -18.190455
3207.100000 -3.908055 nan -18.190455
3207.200000 -3.078680 nan -18.190455
3207.300000 -0.576805 nan -18.190455
3207.400000 4.017775 nan -18.190455
3207.500000 -6.400975 nan -18.190455
3207.600000 -5.150560 nan -18.190455
3207.700000 -4.321395 nan -18.190455
3207.800000 -6.823060 nan -18.190455
3207.900000 -0.981600 nan -18.190455
3208.000000 0.673190 nan -18.190455
3208.100000 1.507150 nan -18.190455
3208.200000 -2.663890 nan -18.190455
3208.300000 0.667360 nan -18.190455
3208.400000 0.259235 nan -18.190455
3208.500000 4.844025 nan -18.190455
3208.600000 -3.485350 nan -18.190455
3208.700000 2.342150 nan -18.190455
3208.800000 1.923195 nan -18.190455
3208.900000 -6.405975 nan -18.190455
3209.000000 -6.407640 nan -18.190455
3209.100000 -4.330975 nan -18.190455
3209.200000 1.087360 nan -18.190455
3209.300000 -1.417220 nan -18.190455
3209.400000 -6.847010 nan -18.190455
3209.500000 -6.014510 nan -18.190455
3209.600000 -5.188260 nan -18.190455
3209.700000 -6.863260 nan -18.190455
3209.800000 -4.772840 nan -18.190455
3209.900000 -4.362840 nan -18.190455
3210.000000 -6.442840 nan -18.190455
3210.100000 -14.364715 nan -18.190455
3210.200000 -13.115340 nan -18.190455
3210.300000 -7.700130 nan -18.190455
3210.400000 -5.202425 nan -18.190455
3210.500000 -7.282635 nan -18.190455
3210.600000 -5.202010 nan -18.190455
3210.700000 -7.280550 nan -18.190455
3210.800000 -9.368465 nan -18.190455
3210.900000 -6.866590 nan -18.190455
3211.000000 -5.617635 nan -18.190455
3211.100000 -0.615760 nan -18.190455
3211.200000 2.304865 nan -18.190455
3211.300000 -5.197635 nan -18.190455
3211.400000 -4.369720 nan -18.190455
3211.500000 -6.871180 nan -18.190455
3211.600000 -4.784510 nan -18.190455
3211.700000 -2.288885 nan -18.190455
3211.800000 -7.294715 nan -18.190455
3211.900000 -9.797215 nan -18.190455
3212.000000 -12.301385 nan -18.190455
3212.100000 -12.304510 nan -18.190455
3212.200000 -8.977010 nan -18.190455
3212.300000 -10.226385 nan -18.190455
3212.400000 -8.976590 nan -18.190455
3212.500000 -13.975550 nan -18.190455
3212.600000 -6.050755 nan -18.190455
3212.700000 -1.887005 nan -18.190455
3212.800000 -1.886590 nan -18.190455
3212.900000 -3.964510 nan -18.190455
3213.000000 -5.213675 nan -18.190455
3213.100000 -1.885340 nan -18.190455
3213.200000 -0.638670 nan -18.190455
3213.300000 -1.047420 nan -18.190455
3213.400000 2.701745 nan -18.190455
3213.500000 -4.797630 nan -18.190455
3213.600000 -6.054295 nan -18.190455
3213.700000 -4.804295 nan -18.190455
3213.800000 -6.053880 nan -18.190455
3213.900000 -7.301170 nan -18.190455
3214.000000 -3.549295 nan -18.190455
3214.100000 -1.470335 nan -18.190455
3214.200000 -4.800130 nan -18.190455
3214.300000 -6.471800 nan -18.190455
3214.400000 -1.052220 nan -18.190455
3214.500000 -4.805970 nan -18.190455
3214.600000 0.192575 nan -18.190455
3214.700000 -0.225550 nan -18.190455
3214.800000 0.604240 nan -18.190455
3214.900000 -3.973675 nan -18.190455
3215.000000 1.031325 nan -18.190455
3215.100000 -3.137010 nan -18.190455
3215.200000 -2.295345 nan -18.190455
3215.300000 -4.794510 nan -18.190455
3215.400000 -0.214300 nan -18.190455
3215.500000 -4.791385 nan -18.190455
3215.600000 1.039660 nan -18.190455
3215.700000 3.539870 nan -18.190455
3215.800000 -3.541585 nan -18.190455
3215.900000 -2.709290 nan -18.190455
3216.000000 -1.458870 nan -18.190455
3216.100000 -3.536165 nan -18.190455
3216.200000 -3.949915 nan -18.190455
3216.300000 -5.196165 nan -18.190455
3216.400000 -5.197000 nan -18.190455
3216.500000 -8.946585 nan -18.190455
3216.600000 -5.200540 nan -18.190455
3216.700000 -5.201165 nan -18.190455
3216.800000 -0.200330 nan -18.190455
3216.900000 4.381130 nan -18.190455
3217.000000 -1.031370 nan -18.190455
3217.100000 -3.952620 nan -18.190455
3217.200000 0.217380 nan -18.190455
3217.300000 -3.126995 nan -18.190455
3217.400000 -3.961160 nan -18.190455
3217.500000 -1.045955 nan -18.190455
3217.600000 -1.049705 nan -18.190455
3217.700000 -1.472205 nan -18.190455
3217.800000 0.199255 nan -18.190455
3217.900000 8.947800 nan -18.190455
3218.000000 13.946550 nan -18.190455
3218.100000 16.026550 nan -18.190455
3218.200000 9.355925 nan -18.190455
3218.300000 7.274675 nan -18.190455
3218.400000 6.850925 nan -18.190455
3218.500000 3.100510 nan -18.190455
3218.600000 9.353220 nan -18.190455
3218.700000 6.444265 nan -18.190455
3218.800000 -1.054695 nan -18.190455
3218.900000 3.105720 nan -18.190455
3219.000000 2.276760 nan -18.190455
3219.100000 -5.224070 nan -18.190455
3219.200000 -1.472820 nan -18.190455
3219.300000 6.027600 nan -18.190455
3219.400000 6.861350 nan -18.190455
3219.500000 -0.639065 nan -18.190455
3219.600000 1.449060 nan -18.190455
3219.700000 -3.141150 nan -18.190455
3219.800000 5.197395 nan -18.190455
3219.900000 5.194895 nan -18.190455
3220.000000 0.600100 nan -18.190455
3220.100000 3.098640 nan -18.190455
3220.200000 2.268850 nan -18.190455
3220.300000 2.269895 nan -18.190455
3220.400000 2.270105 nan -18.190455
3220.500000 2.270310 nan -18.190455
3220.600000 3.101145 nan -18.190455
3220.700000 -1.481980 nan -18.190455
3220.800000 -7.315940 nan -18.190455
3220.900000 -2.317190 nan -18.190455
3221.000000 -1.481985 nan -18.190455
3221.100000 0.189060 nan -18.190455
3221.200000 -3.154065 nan -18.190455
3221.300000 2.685515 nan -18.190455
3221.400000 3.512390 nan -18.190455
3221.500000 2.256555 nan -18.190455
3221.600000 1.838635 nan -18.190455
3221.700000 3.933845 nan -18.190455
3221.800000 5.192385 nan -18.190455
3221.900000 -1.892200 nan -18.190455
3222.000000 -1.047620 nan -18.190455
3222.100000 -1.461785 nan -18.190455
3222.200000 -3.535325 nan -18.190455
3222.300000 1.467175 nan -18.190455
3222.400000 6.044465 nan -18.190455
3222.500000 5.219255 nan -18.190455
3222.600000 11.886130 nan -18.190455
3222.700000 9.389670 nan -18.190455
3222.800000 4.805710 nan -18.190455
3222.900000 1.884255 nan -18.190455
3223.000000 0.633005 nan -18.190455
3223.100000 1.051755 nan -18.190455
3223.200000 -1.022825 nan -18.190455
3223.300000 0.229050 nan -18.190455
3223.400000 -3.943240 nan -18.190455
3223.500000 1.888425 nan -18.190455
3223.600000 1.060510 nan -18.190455
3223.700000 2.309675 nan -18.190455
3223.800000 -1.021370 nan -18.190455
3223.900000 -5.609705 nan -18.190455
3224.000000 2.729880 nan -18.190455
3224.100000 0.228630 nan -18.190455
3224.200000 1.478630 nan -18.190455
3224.300000 5.639045 nan -18.190455
3224.400000 8.976545 nan -18.190455
3224.500000 5.631545 nan -18.190455
3224.600000 3.965920 nan -18.190455
3224.700000 3.964255 nan -18.190455
3224.800000 3.960925 nan -18.190455
3224.900000 5.620720 nan -18.190455
3225.000000 4.374260 nan -18.190455
3225.100000 7.294050 nan -18.190455
3225.200000 2.293635 nan -18.190455
3225.300000 -0.625115 nan -18.190455
3225.400000 2.294465 nan -18.190455
3225.500000 1.046340 nan -18.190455
3225.600000 1.468215 nan -18.190455
3225.700000 8.132170 nan -18.190455
3225.800000 8.137795 nan -18.190455
3225.900000 3.978420 nan -18.190455
3226.000000 2.308000 nan -18.190455
3226.100000 1.888830 nan -18.190455
3226.200000 7.731745 nan -18.190455
3226.300000 10.646330 nan -18.190455
3226.400000 2.321540 nan -18.190455
3226.500000 7.748210 nan -18.190455
3226.600000 6.503835 nan -18.190455
3226.700000 9.004665 nan -18.190455
3226.800000 10.255915 nan -18.190455
3226.900000 10.671960 nan -18.190455
3227.000000 7.766960 nan -18.190455
3227.100000 5.678630 nan -18.190455
3227.200000 -0.149495 nan -18.190455
3227.300000 -3.476575 nan -18.190455
3227.400000 1.105925 nan -18.190455
3227.500000 -1.810325 nan -18.190455
3227.600000 -0.139075 nan -18.190455
3227.700000 2.783215 nan -18.190455
3227.800000 -2.215325 nan -18.190455
3227.900000 -8.464905 nan -18.190455
3228.000000 -7.214695 nan -18.190455
3228.100000 -1.392610 nan -18.190455
3228.200000 -0.973860 nan -18.190455
3228.300000 -6.817400 nan -18.190455
3228.400000 -3.899690 nan -18.190455
3228.500000 -6.821565 nan -18.190455
3228.600000 -3.907400 nan -18.190455
3228.700000 0.260935 nan -18.190455
3228.800000 -2.241980 nan -18.190455
3228.900000 1.085310 nan -18.190455
3229.000000 -3.498230 nan -18.190455
3229.100000 -4.341770 nan -18.190455
3229.200000 0.245315 nan -18.190455
3229.300000 2.325730 nan -18.190455
3229.400000 -1.006770 nan -18.190455
3229.500000 -5.182185 nan -18.190455
3229.600000 -4.358020 nan -18.190455
3229.700000 -4.773855 nan -18.190455
3229.800000 -3.119060 nan -18.190455
3229.900000 -6.876350 nan -18.190455
3230.000000 -7.712600 nan -18.190455
3230.100000 -6.047600 nan -18.190455
3230.200000 -9.795725 nan -18.190455
3230.300000 -3.960725 nan -18.190455
3230.400000 -7.711140 nan -18.190455
3230.500000 -9.787390 nan -18.190455
3230.600000 -7.705935 nan -18.190455
3230.700000 -8.953645 nan -18.190455
3230.800000 -4.781145 nan -18.190455
3230.900000 -6.450935 nan -18.190455
3231.000000 -3.529685 nan -18.190455
3231.100000 -5.198020 nan -18.190455
3231.200000 -7.282810 nan -18.190455
3231.300000 -12.709475 nan -18.190455
3231.400000 -13.131765 nan -18.190455
3231.500000 -11.463850 nan -18.190455
3231.600000 -10.637805 nan -18.190455
3231.700000 -10.221555 nan -18.190455
3231.800000 -8.974470 nan -18.190455
3231.900000 2.689490 nan -18.190455
3232.000000 -2.314470 nan -18.190455
3232.100000 0.593030 nan -18.190455
3232.200000 -1.068635 nan -18.190455
3232.300000 -3.163635 nan -18.190455
3232.400000 -3.996760 nan -18.190455
3232.500000 -2.749465 nan -18.190455
3232.600000 -1.923635 nan -18.190455
3232.700000 -6.086760 nan -18.190455
3232.800000 -0.676970 nan -18.190455
3232.900000 1.411780 nan -18.190455
3233.000000 -1.089260 nan -18.190455
3233.100000 -0.262385 nan -18.190455
3233.200000 5.560950 nan -18.190455
3233.300000 6.806365 nan -18.190455
3233.400000 5.553865 nan -18.190455
3233.500000 6.393655 nan -18.190455
3233.600000 9.718860 nan -18.190455
3233.700000 7.213235 nan -18.190455
3233.800000 3.040530 nan -18.190455
3233.900000 3.458655 nan -18.190455
3234.000000 2.203445 nan -18.190455
3234.100000 3.448445 nan -18.190455
3234.200000 5.943030 nan -18.190455
3234.300000 6.362405 nan -18.190455
3234.400000 6.364490 nan -18.190455
3234.500000 0.526780 nan -18.190455
3234.600000 0.115530 nan -18.190455
3234.700000 -6.138425 nan -18.190455
3234.800000 -1.557595 nan -18.190455
3234.900000 -3.225930 nan -18.190455
3235.000000 -4.476970 nan -18.190455
3235.100000 -7.385095 nan -18.190455
3235.200000 1.771780 nan -18.190455
3235.300000 -1.138220 nan -18.190455
3235.400000 -6.560930 nan -18.190455
3235.500000 -5.310305 nan -18.190455
3235.600000 -6.978845 nan -18.190455
3235.700000 -5.308635 nan -18.190455
3235.800000 -1.141345 nan -18.190455
3235.900000 -0.312595 nan -18.190455
3236.000000 -3.239680 nan -18.190455
3236.100000 5.924280 nan -18.190455
3236.200000 -0.329885 nan -18.190455
3236.300000 -3.664885 nan -18.190455
3236.400000 -2.839885 nan -18.190455
3236.500000 -6.176760 nan -18.190455
3236.600000 -5.355930 nan -18.190455
3236.700000 -2.033015 nan -18.190455
3236.800000 -1.619890 nan -18.190455
3236.900000 1.301360 nan -18.190455
3237.000000 2.131360 nan -18.190455
3237.100000 -2.450720 nan -18.190455
3237.200000 -6.203845 nan -18.190455
3237.300000 -1.203845 nan -18.190455
3237.400000 -2.450095 nan -18.190455
3237.500000 -5.790300 nan -18.190455
3237.600000 -3.703010 nan -18.190455
3237.700000 -2.879050 nan -18.190455
3237.800000 -6.632380 nan -18.190455
3237.900000 -6.212795 nan -18.190455
3238.000000 0.442620 nan -18.190455
3238.100000 0.029705 nan -18.190455
3238.200000 0.434500 nan -18.190455
3238.300000 0.019085 nan -18.190455
3238.400000 2.091380 nan -18.190455
3238.500000 0.413880 nan -18.190455
3238.600000 -4.589245 nan -18.190455
3238.700000 1.654710 nan -18.190455
3238.800000 -3.347165 nan -18.190455
3238.900000 2.491790 nan -18.190455
3239.000000 8.321580 nan -18.190455
3239.100000 3.743660 nan -18.190455
3239.200000 2.902825 nan -18.190455
3239.300000 1.239700 nan -18.190455
3239.400000 4.147200 nan -18.190455
3239.500000 -2.105925 nan -18.190455
3239.600000 -3.767175 nan -18.190455
3239.700000 1.637410 nan -18.190455
3239.800000 -3.365090 nan -18.190455
3239.900000 1.220535 nan -18.190455
3240.000000 2.046575 nan -18.190455
3240.100000 2.461575 nan -18.190455
3240.200000 -2.134050 nan -18.190455
3240.300000 -5.048425 nan -18.190455
3240.400000 1.609910 nan -18.190455
3240.500000 -1.724260 nan -18.190455
3240.600000 2.021155 nan -18.190455
3240.700000 2.436570 nan -18.190455
3240.800000 -1.318845 nan -18.190455
3240.900000 1.178655 nan -18.190455
3241.000000 4.508655 nan -18.190455
3241.100000 7.007825 nan -18.190455
3241.200000 8.249700 nan -18.190455
3241.300000 5.323655 nan -18.190455
3241.400000 1.570110 nan -18.190455
3241.500000 4.067400 nan -18.190455
3241.600000 6.155735 nan -18.190455
3241.700000 4.486360 nan -18.190455
3241.800000 0.734905 nan -18.190455
3241.900000 -2.184265 nan -18.190455
3242.000000 1.981360 nan -18.190455
3242.100000 -3.025720 nan -18.190455
3242.200000 0.720950 nan -18.190455
3242.300000 -2.201760 nan -18.190455
3242.400000 6.963655 nan -18.190455
3242.500000 5.286985 nan -18.190455
3242.600000 4.031360 nan -18.190455
3242.700000 1.528235 nan -18.190455
3242.800000 5.698030 nan -18.190455
3242.900000 1.949695 nan -18.190455
3243.000000 0.701155 nan -18.190455
3243.100000 -0.972595 nan -18.190455
3243.200000 -1.808010 nan -18.190455
3243.300000 -0.561555 nan -18.190455
3243.400000 6.931985 nan -18.190455
3243.500000 6.098445 nan -18.190455
3243.600000 11.920320 nan -18.190455
3243.700000 9.410320 nan -18.190455
3243.800000 1.901985 nan -18.190455
3243.900000 1.060530 nan -18.190455
3244.000000 5.635325 nan -18.190455
3244.100000 4.380950 nan -18.190455
3244.200000 -0.205090 nan -18.190455
3244.300000 -4.801755 nan -18.190455
3244.400000 4.363660 nan -18.190455
3244.500000 1.859910 nan -18.190455
3244.600000 1.435535 nan -18.190455
3244.700000 3.929495 nan -18.190455
3244.800000 1.018035 nan -18.190455
3244.900000 1.420745 nan -18.190455
3245.000000 3.083035 nan -18.190455
3245.100000 2.654285 nan -18.190455
3245.200000 4.318035 nan -18.190455
3245.300000 0.565535 nan -18.190455
3245.400000 -1.933630 nan -18.190455
3245.500000 -1.940295 nan -18.190455
3245.600000 2.226580 nan -18.190455
3245.700000 5.132205 nan -18.190455
3245.800000 5.127000 nan -18.190455
3245.900000 6.371375 nan -18.190455
3246.000000 7.206165 nan -18.190455
3246.100000 0.951165 nan -18.190455
3246.200000 3.445750 nan -18.190455
3246.300000 1.772210 nan -18.190455
3246.400000 1.349920 nan -18.190455
3246.500000 3.436375 nan -18.190455
3246.600000 2.180750 nan -18.190455
3246.700000 5.503040 nan -18.190455
3246.800000 5.917830 nan -18.190455
3246.900000 10.910750 nan -18.190455
3247.000000 14.657835 nan -18.190455
3247.100000 1.313255 nan -18.190455
3247.200000 -1.190495 nan -18.190455
3247.300000 2.554715 nan -18.190455
3247.400000 -4.109240 nan -18.190455
3247.500000 -3.281325 nan -18.190455
3247.600000 -5.787780 nan -18.190455
3247.700000 -1.623195 nan -18.190455
3247.800000 1.281180 nan -18.190455
3247.900000 -4.135490 nan -18.190455
3248.000000 -1.232990 nan -18.190455
3248.100000 3.348885 nan -18.190455
3248.200000 0.840760 nan -18.190455
3248.300000 -3.756535 nan -18.190455
3248.400000 4.575965 nan -18.190455
3248.500000 7.072425 nan -18.190455
3248.600000 6.650340 nan -18.190455
3248.700000 -0.017785 nan -18.190455
3248.800000 3.731175 nan -18.190455
3248.900000 -2.521325 nan -18.190455
3249.000000 -3.354035 nan -18.190455
3249.100000 -0.026325 nan -18.190455
3249.200000 2.893050 nan -18.190455
3249.300000 3.311380 nan -18.190455
3249.400000 8.307210 nan -18.190455
3249.500000 2.049085 nan -18.190455
3249.600000 2.454505 nan -18.190455
3249.700000 -1.298620 nan -18.190455
3249.800000 0.365340 nan -18.190455
3249.900000 6.610755 nan -18.190455
3250.000000 -2.559245 nan -18.190455
3250.100000 3.692215 nan -18.190455
3250.200000 5.784300 nan -18.190455
3250.300000 8.697220 nan -18.190455
3250.400000 6.618055 nan -18.190455
3250.500000 2.033055 nan -18.190455
3250.600000 1.189930 nan -18.190455
3250.700000 2.864100 nan -18.190455
3250.800000 -3.381945 nan -18.190455
3250.900000 -4.209655 nan -18.190455
3251.000000 -9.212155 nan -18.190455
3251.100000 -12.555485 nan -18.190455
3251.200000 -11.716315 nan -18.190455
3251.300000 -5.889440 nan -18.190455
3251.400000 -2.972360 nan -18.190455
3251.500000 -2.143610 nan -18.190455
3251.600000 -4.220695 nan -18.190455
3251.700000 -5.062365 nan -18.190455
3251.800000 -5.893820 nan -18.190455
3251.900000 -9.227780 nan -18.190455
3252.000000 -9.238820 nan -18.190455
3252.100000 -6.743610 nan -18.190455
3252.200000 -1.746735 nan -18.190455
3252.300000 -0.923815 nan -18.190455
3252.400000 -6.755275 nan -18.190455
3252.500000 -5.930695 nan -18.190455
3252.600000 -0.936110 nan -18.190455
3252.700000 -2.190065 nan -18.190455
3252.800000 -0.521315 nan -18.190455
3252.900000 2.385975 nan -18.190455
3253.000000 4.475975 nan -18.190455
3253.100000 1.972015 nan -18.190455
3253.200000 -0.529235 nan -18.190455
3253.300000 -1.780690 nan -18.190455
3253.400000 -0.536315 nan -18.190455
3253.500000 1.536810 nan -18.190455
3253.600000 0.699310 nan -18.190455
3253.700000 -4.308190 nan -18.190455
3253.800000 -4.734440 nan -18.190455
3253.900000 -3.493190 nan -18.190455
3254.000000 -4.747355 nan -18.190455
3254.100000 -3.500060 nan -18.190455
3254.200000 -6.001520 nan -18.190455
3254.300000 -2.668810 nan -18.190455
3254.400000 -0.164015 nan -18.190455
3254.500000 -3.915265 nan -18.190455
3254.600000 -7.670055 nan -18.190455
3254.700000 -9.754845 nan -18.190455
3254.800000 -1.003805 nan -18.190455
3254.900000 -9.750680 nan -18.190455
3255.000000 -7.669430 nan -18.190455
3255.100000 -6.002765 nan -18.190455
3255.200000 -1.837140 nan -18.190455
3255.300000 -6.428390 nan -18.190455
3255.400000 -5.588600 nan -18.190455
3255.500000 -0.175685 nan -18.190455
3255.600000 -5.176520 nan -18.190455
3255.700000 0.244310 nan -18.190455
3255.800000 -4.753815 nan -18.190455
3255.900000 -6.424230 nan -18.190455
3256.000000 -5.583395 nan -18.190455
3256.100000 -3.924645 nan -18.190455
3256.200000 -3.089020 nan -18.190455
3256.300000 -1.013395 nan -18.190455
3256.400000 0.235770 nan -18.190455
3256.500000 3.156185 nan -18.190455
3256.600000 3.567435 nan -18.190455
3256.700000 -1.011525 nan -18.190455
3256.800000 -2.681735 nan -18.190455
3256.900000 -6.432775 nan -18.190455
3257.000000 -6.014855 nan -18.190455
3257.100000 -5.597150 nan -18.190455
3257.200000 -4.347985 nan -18.190455
3257.300000 -1.845900 nan -18.190455
3257.400000 -2.687360 nan -18.190455
3257.500000 -1.852150 nan -18.190455
3257.600000 -0.605275 nan -18.190455
3257.700000 -8.525690 nan -18.190455
3257.800000 -5.606315 nan -18.190455
3257.900000 2.722435 nan -18.190455
3258.000000 3.138270 nan -18.190455
3258.100000 -3.955060 nan -18.190455
3258.200000 -2.286725 nan -18.190455
3258.300000 -1.866930 nan -18.190455
3258.400000 -4.363180 nan -18.190455
3258.500000 3.550155 nan -18.190455
3258.600000 3.140575 nan -18.190455
3258.700000 2.299325 nan -18.190455
3258.800000 2.296825 nan -18.190455
3258.900000 3.133490 nan -18.190455
3259.000000 3.130990 nan -18.190455
3259.100000 0.210365 nan -18.190455
3259.200000 -1.039010 nan -18.190455
3259.300000 2.707865 nan -18.190455
3259.400000 4.782445 nan -18.190455
3259.500000 2.700570 nan -18.190455
3259.600000 0.618905 nan -18.190455
3259.700000 1.443905 nan -18.190455
3259.800000 2.269735 nan -18.190455
3259.900000 3.939735 nan -18.190455
3260.000000 2.270780 nan -18.190455
3260.100000 5.187445 nan -18.190455
